corpusid,authors,publicationvenueid,year
203140153,"[{'authorId': '72213947', 'url': 'https://www.semanticscholar.org/author/72213947', 'name': 'Hozairi Hozairi', 'affiliations': [], 'homepage': None, 'paperCount': 20, 'citationCount': 19, 'hIndex': 2}, {'authorId': '103690628', 'url': 'https://www.semanticscholar.org/author/103690628', 'name': 'Buhari Buhari', 'affiliations': [], 'homepage': None, 'paperCount': 11, 'citationCount': 6, 'hIndex': 1}, {'authorId': None, 'url': None, 'name': 'Heru Lumaksono', 'affiliations': None, 'homepage': None, 'paperCount': None, 'citationCount': None, 'hIndex': None}, {'authorId': '147620557', 'url': 'https://www.semanticscholar.org/author/147620557', 'name': 'M. Tukan', 'affiliations': [], 'homepage': None, 'paperCount': 7, 'citationCount': 3, 'hIndex': 1}]",d43a01dc-0d69-42a8-98c9-8001bd35f1f8,2019
110258390,"[{'authorId': '40197676', 'url': 'https://www.semanticscholar.org/author/40197676', 'name': 'R. Harner', 'affiliations': [], 'homepage': None, 'paperCount': 16, 'citationCount': 101, 'hIndex': 5}]",,1992
195567322,"[{'authorId': '148231120', 'url': 'https://www.semanticscholar.org/author/148231120', 'name': 'Taynã Carneiro Pinto', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 0, 'hIndex': 0}]",832e84e5-187b-4882-bedd-ef5d4b5ffb9e,2019
204674650,"[{'authorId': '46287317', 'url': 'https://www.semanticscholar.org/author/46287317', 'name': 'Ali Erduman', 'affiliations': [], 'homepage': None, 'paperCount': 7, 'citationCount': 5, 'hIndex': 1}, {'authorId': '2059388819', 'url': 'https://www.semanticscholar.org/author/2059388819', 'name': 'Bahri Uzunoğlu', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 0, 'hIndex': 0}, {'authorId': '2078583101', 'url': 'https://www.semanticscholar.org/author/2078583101', 'name': 'Ali Durusu', 'affiliations': [], 'homepage': None, 'paperCount': 7, 'citationCount': 8, 'hIndex': 2}]",,2019
204815132,"[{'authorId': '51067702', 'url': 'https://www.semanticscholar.org/author/51067702', 'name': 'A. Norris', 'affiliations': [], 'homepage': None, 'paperCount': 42, 'citationCount': 93, 'hIndex': 4}, {'authorId': '4100653', 'url': 'https://www.semanticscholar.org/author/4100653', 'name': 'L. Tedeschi', 'affiliations': [], 'homepage': None, 'paperCount': 444, 'citationCount': 8684, 'hIndex': 45}, {'authorId': '48888104', 'url': 'https://www.semanticscholar.org/author/48888104', 'name': 'J. Muir', 'affiliations': [], 'homepage': None, 'paperCount': 257, 'citationCount': 3465, 'hIndex': 27}]",bade12e5-f20e-4b51-83a6-534e3705569a,2019
209984128,"[{'authorId': '1478444208', 'url': 'https://www.semanticscholar.org/author/1478444208', 'name': 'Dinda Tsaniyyah', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 3, 'hIndex': 1}, {'authorId': '73727335', 'url': 'https://www.semanticscholar.org/author/73727335', 'name': 'A. Marianti', 'affiliations': [], 'homepage': None, 'paperCount': 38, 'citationCount': 60, 'hIndex': 4}, {'authorId': '87339332', 'url': 'https://www.semanticscholar.org/author/87339332', 'name': 'W. Isnaeni', 'affiliations': [], 'homepage': None, 'paperCount': 26, 'citationCount': 38, 'hIndex': 3}]",,2019
22767060,"[{'authorId': '2633493', 'url': 'https://www.semanticscholar.org/author/2633493', 'name': 'O. Lerma', 'affiliations': [], 'homepage': None, 'paperCount': 20, 'citationCount': 56, 'hIndex': 4}, {'authorId': '2474084', 'url': 'https://www.semanticscholar.org/author/2474084', 'name': 'C. Tweedie', 'affiliations': [], 'homepage': None, 'paperCount': 172, 'citationCount': 8121, 'hIndex': 33}, {'authorId': '145735566', 'url': 'https://www.semanticscholar.org/author/145735566', 'name': 'V. Kreinovich', 'affiliations': [], 'homepage': None, 'paperCount': 2192, 'citationCount': 12911, 'hIndex': 47}]",,2011
4202272,"[{'authorId': '40774169', 'url': 'https://www.semanticscholar.org/author/40774169', 'name': 'M. Demeur', 'affiliations': [], 'homepage': None, 'paperCount': 28, 'citationCount': 29, 'hIndex': 3}]",6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a,1951
216842836,"[{'authorId': '91361675', 'url': 'https://www.semanticscholar.org/author/91361675', 'name': 'M. Shugurov', 'affiliations': [], 'homepage': None, 'paperCount': 40, 'citationCount': 28, 'hIndex': 4}]",d2c8b74f-b358-41e9-907f-6d8f9fa0c547,2018
218758929,"[{'authorId': '153486508', 'url': 'https://www.semanticscholar.org/author/153486508', 'name': 'Masatoshi Murakami', 'affiliations': [], 'homepage': None, 'paperCount': 21, 'citationCount': 22, 'hIndex': 3}, {'authorId': '4936381', 'url': 'https://www.semanticscholar.org/author/4936381', 'name': 'N. Fujimori', 'affiliations': [], 'homepage': None, 'paperCount': 124, 'citationCount': 827, 'hIndex': 17}, {'authorId': '1380437087', 'url': 'https://www.semanticscholar.org/author/1380437087', 'name': 'Yuta Suehiro', 'affiliations': [], 'homepage': None, 'paperCount': 11, 'citationCount': 11, 'hIndex': 2}, {'authorId': '1483616602', 'url': 'https://www.semanticscholar.org/author/1483616602', 'name': 'Tomonobu Hioki', 'affiliations': [], 'homepage': None, 'paperCount': 5, 'citationCount': 32, 'hIndex': 2}, {'authorId': '34885342', 'url': 'https://www.semanticscholar.org/author/34885342', 'name': 'Kazuhide Matsumoto', 'affiliations': [], 'homepage': None, 'paperCount': 26, 'citationCount': 33, 'hIndex': 3}, {'authorId': '9455301', 'url': 'https://www.semanticscholar.org/author/9455301', 'name': 'T. Oono', 'affiliations': [], 'homepage': None, 'paperCount': 88, 'citationCount': 698, 'hIndex': 16}, {'authorId': '3891823', 'url': 'https://www.semanticscholar.org/author/3891823', 'name': 'Y. Ogawa', 'affiliations': [], 'homepage': None, 'paperCount': 313, 'citationCount': 2844, 'hIndex': 28}]",ba401745-5ee6-42c6-883a-182f0aa0a8c5,2020
174808944,"[{'authorId': '4776370', 'url': 'https://www.semanticscholar.org/author/4776370', 'name': 'Nina Strenn', 'affiliations': [], 'homepage': None, 'paperCount': 5, 'citationCount': 25, 'hIndex': 2}, {'authorId': '5045966', 'url': 'https://www.semanticscholar.org/author/5045966', 'name': 'D. Hovey', 'affiliations': [], 'homepage': None, 'paperCount': 18, 'citationCount': 241, 'hIndex': 10}, {'authorId': '144977593', 'url': 'https://www.semanticscholar.org/author/144977593', 'name': 'L. Jonsson', 'affiliations': [], 'homepage': None, 'paperCount': 34, 'citationCount': 691, 'hIndex': 16}, {'authorId': '4085739', 'url': 'https://www.semanticscholar.org/author/4085739', 'name': 'H. Anckarsäter', 'affiliations': [], 'homepage': None, 'paperCount': 200, 'citationCount': 12038, 'hIndex': 54}, {'authorId': '5744701', 'url': 'https://www.semanticscholar.org/author/5744701', 'name': 'S. Lundström', 'affiliations': [], 'homepage': None, 'paperCount': 155, 'citationCount': 3854, 'hIndex': 32}, {'authorId': '145749630', 'url': 'https://www.semanticscholar.org/author/145749630', 'name': 'P. Lichtenstein', 'affiliations': [], 'homepage': None, 'paperCount': 984, 'citationCount': 67956, 'hIndex': 127}, {'authorId': '153304336', 'url': 'https://www.semanticscholar.org/author/153304336', 'name': 'A. Ekman', 'affiliations': [], 'homepage': None, 'paperCount': 20, 'citationCount': 385, 'hIndex': 13}]",15ccb98b-6b97-45c2-9cf1-b85015b6a729,2019
231909418,"[{'authorId': '65732228', 'url': 'https://www.semanticscholar.org/author/65732228', 'name': 'R. Raviadaran', 'affiliations': [], 'homepage': None, 'paperCount': 9, 'citationCount': 163, 'hIndex': 7}, {'authorId': '6892854', 'url': 'https://www.semanticscholar.org/author/6892854', 'name': 'M. Ng', 'affiliations': [], 'homepage': None, 'paperCount': 27, 'citationCount': 433, 'hIndex': 10}, {'authorId': '65826274', 'url': 'https://www.semanticscholar.org/author/65826274', 'name': 'D. Chandran', 'affiliations': [], 'homepage': None, 'paperCount': 21, 'citationCount': 422, 'hIndex': 12}, {'authorId': '40634487', 'url': 'https://www.semanticscholar.org/author/40634487', 'name': 'Kah Kooi Ooi', 'affiliations': [], 'homepage': None, 'paperCount': 11, 'citationCount': 294, 'hIndex': 9}, {'authorId': '37463111', 'url': 'https://www.semanticscholar.org/author/37463111', 'name': 'S. Manickam', 'affiliations': [], 'homepage': None, 'paperCount': 193, 'citationCount': 4043, 'hIndex': 38}]",ea85ba07-ca09-47d5-8626-f0df6ab56312,2021
202558150,"[{'authorId': '143867938', 'url': 'https://www.semanticscholar.org/author/143867938', 'name': 'S. Priyadarshini', 'affiliations': [], 'homepage': None, 'paperCount': 49, 'citationCount': 34, 'hIndex': 3}]",6c24a0a0-b07d-4d7b-a19b-fd09a3ed453a,2019
169295072,"[{'authorId': '12856239', 'url': 'https://www.semanticscholar.org/author/12856239', 'name': 'Manojit Chatterjee', 'affiliations': [], 'homepage': None, 'paperCount': 5, 'citationCount': 7, 'hIndex': 2}]",1f6a6b6e-149c-489e-b919-f10e05d8569e,2018
157009073,"[{'authorId': '2057917583', 'url': 'https://www.semanticscholar.org/author/2057917583', 'name': 'Gao Yin', 'affiliations': [], 'homepage': None, 'paperCount': 34, 'citationCount': 4, 'hIndex': 1}]",ecd69639-52a0-4d29-af57-21bca9e0a66b,2015
152212622,"[{'authorId': '73066030', 'url': 'https://www.semanticscholar.org/author/73066030', 'name': 'B. Gasparov', 'affiliations': [], 'homepage': None, 'paperCount': 62, 'citationCount': 197, 'hIndex': 7}]",cb6a988a-6c3d-4ff8-aa8c-7ee9bbcee460,2016
150572129,"[{'authorId': '145133879', 'url': 'https://www.semanticscholar.org/author/145133879', 'name': 'Patricia Vannier', 'affiliations': [], 'homepage': None, 'paperCount': 15, 'citationCount': 24, 'hIndex': 2}]",aa22ba5c-fb03-4b2b-89f5-360bed5a4cfb,2019
149551550,"[{'authorId': '117744609', 'url': 'https://www.semanticscholar.org/author/117744609', 'name': 'Nora Ilfira Yulasti', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 2, 'hIndex': 1}, {'authorId': '95482855', 'url': 'https://www.semanticscholar.org/author/95482855', 'name': 'Nyoman Rohadi', 'affiliations': [], 'homepage': None, 'paperCount': 40, 'citationCount': 57, 'hIndex': 4}, {'authorId': '66460115', 'url': 'https://www.semanticscholar.org/author/66460115', 'name': 'Desy Hanisa Putri', 'affiliations': [], 'homepage': None, 'paperCount': 38, 'citationCount': 65, 'hIndex': 4}]",042ffc70-aaf1-43f8-bdbc-61ecca8a93f2,2018
195668045,"[{'authorId': '2116703069', 'url': 'https://www.semanticscholar.org/author/2116703069', 'name': 'Zhen Zhang', 'affiliations': [], 'homepage': None, 'paperCount': 23, 'citationCount': 141, 'hIndex': 5}, {'authorId': '144961763', 'url': 'https://www.semanticscholar.org/author/144961763', 'name': 'L. Tang', 'affiliations': [], 'homepage': None, 'paperCount': 425, 'citationCount': 11586, 'hIndex': 56}, {'authorId': '37772823', 'url': 'https://www.semanticscholar.org/author/37772823', 'name': 'Yu Hu', 'affiliations': [], 'homepage': None, 'paperCount': 355, 'citationCount': 15196, 'hIndex': 45}]",,2017
88489516,"[{'authorId': '1736493', 'url': 'https://www.semanticscholar.org/author/1736493', 'name': 'B. B. Bista', 'affiliations': [], 'homepage': None, 'paperCount': 95, 'citationCount': 813, 'hIndex': 16}]",567a5f12-d8a9-49f7-962b-d78b5fc5a6ac,2019
58157243,"[{'authorId': '2091677192', 'url': 'https://www.semanticscholar.org/author/2091677192', 'name': 'Toto Sudargo', 'affiliations': [], 'homepage': None, 'paperCount': 52, 'citationCount': 127, 'hIndex': 6}, {'authorId': '4198742', 'url': 'https://www.semanticscholar.org/author/4198742', 'name': 'H. F. L. Muhammad', 'affiliations': [], 'homepage': None, 'paperCount': 24, 'citationCount': 142, 'hIndex': 6}, {'authorId': '6794245', 'url': 'https://www.semanticscholar.org/author/6794245', 'name': 'Istiti Kandarina', 'affiliations': [], 'homepage': None, 'paperCount': 8, 'citationCount': 95, 'hIndex': 3}, {'authorId': '2052611430', 'url': 'https://www.semanticscholar.org/author/2052611430', 'name': 'N. Putri', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 3, 'hIndex': 1}, {'authorId': '2052490875', 'url': 'https://www.semanticscholar.org/author/2052490875', 'name': 'S. Irianto', 'affiliations': [], 'homepage': None, 'paperCount': 14, 'citationCount': 52, 'hIndex': 2}, {'authorId': '66066928', 'url': 'https://www.semanticscholar.org/author/66066928', 'name': 'Yosephin Anandati Pranoto', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 3, 'hIndex': 1}, {'authorId': '66814404', 'url': 'https://www.semanticscholar.org/author/66814404', 'name': 'R. Paramastri', 'affiliations': [], 'homepage': None, 'paperCount': 19, 'citationCount': 47, 'hIndex': 4}]",5335e49b-808e-44d3-bb5d-1f76b82aa45e,2018
51622103,"[{'authorId': '51064266', 'url': 'https://www.semanticscholar.org/author/51064266', 'name': 'M. Corson', 'affiliations': [], 'homepage': None, 'paperCount': 8, 'citationCount': 72, 'hIndex': 3}, {'authorId': '51057103', 'url': 'https://www.semanticscholar.org/author/51057103', 'name': 'A. Moch', 'affiliations': [], 'homepage': None, 'paperCount': 2, 'citationCount': 21, 'hIndex': 2}, {'authorId': '145228515', 'url': 'https://www.semanticscholar.org/author/145228515', 'name': 'S. Saab', 'affiliations': [], 'homepage': None, 'paperCount': 532, 'citationCount': 15291, 'hIndex': 70}]",34e959c8-272f-4460-aa67-7cfc351960ad,2018
39901868,"[{'authorId': '35215848', 'url': 'https://www.semanticscholar.org/author/35215848', 'name': 'Patrick Mäder', 'affiliations': ['Technische Universität Ilmenau', 'Johannes Kepler University Linz', 'DePaul University Chicago', 'Friedrich Schiller University Jena'], 'homepage': 'www.tu-ilmenau.de/dAI.SY', 'paperCount': 147, 'citationCount': 3211, 'hIndex': 32}]",,2009
45874898,"[{'authorId': '144858378', 'url': 'https://www.semanticscholar.org/author/144858378', 'name': 'K. Suzuki', 'affiliations': [], 'homepage': None, 'paperCount': 28, 'citationCount': 11, 'hIndex': 2}, {'authorId': '5637512', 'url': 'https://www.semanticscholar.org/author/5637512', 'name': 'C. Shimazu', 'affiliations': [], 'homepage': None, 'paperCount': 24, 'citationCount': 152, 'hIndex': 4}, {'authorId': '2056808786', 'url': 'https://www.semanticscholar.org/author/2056808786', 'name': 'K. Yasuda', 'affiliations': [], 'homepage': None, 'paperCount': 13, 'citationCount': 14, 'hIndex': 2}]",a465004f-0e40-4504-900c-9f6cbd20d5f4,1992
45959989,"[{'authorId': '37474083', 'url': 'https://www.semanticscholar.org/author/37474083', 'name': 'H. N. Rasmussen', 'affiliations': [], 'homepage': None, 'paperCount': 25, 'citationCount': 942, 'hIndex': 17}]",9b975127-186d-4b72-b03c-7b63988f3aec,1973
45418390,"[{'authorId': '49262280', 'url': 'https://www.semanticscholar.org/author/49262280', 'name': 'L. Manoil', 'affiliations': [], 'homepage': None, 'paperCount': 10, 'citationCount': 27, 'hIndex': 3}]",4431daa4-da7f-4fbc-9d1b-6ac7f82b2e3e,1953
34798035,"[{'authorId': '2150693145', 'url': 'https://www.semanticscholar.org/author/2150693145', 'name': 'Joseph Weiss', 'affiliations': [], 'homepage': None, 'paperCount': 5, 'citationCount': 55, 'hIndex': 3}]",111644b3-f1fb-4efa-a7cf-9a6b74af6da5,1935
26213783,"[{'authorId': '144262535', 'url': 'https://www.semanticscholar.org/author/144262535', 'name': 'Mohamed Qasem', 'affiliations': [], 'homepage': None, 'paperCount': 8, 'citationCount': 128, 'hIndex': 3}, {'authorId': '48504682', 'url': 'https://www.semanticscholar.org/author/48504682', 'name': 'X. Du', 'affiliations': [], 'homepage': None, 'paperCount': 10, 'citationCount': 42, 'hIndex': 4}, {'authorId': '1723388', 'url': 'https://www.semanticscholar.org/author/1723388', 'name': 'S. Ahalt', 'affiliations': [], 'homepage': None, 'paperCount': 178, 'citationCount': 2646, 'hIndex': 24}]",,1999
27998798,"[{'authorId': '4485912', 'url': 'https://www.semanticscholar.org/author/4485912', 'name': 'J. Gierthy', 'affiliations': [], 'homepage': None, 'paperCount': 85, 'citationCount': 3058, 'hIndex': 31}, {'authorId': '144260371', 'url': 'https://www.semanticscholar.org/author/144260371', 'name': 'K. Ellem', 'affiliations': [], 'homepage': None, 'paperCount': 108, 'citationCount': 3131, 'hIndex': 29}, {'authorId': '12492571', 'url': 'https://www.semanticscholar.org/author/12492571', 'name': 'J. R. Kongsvik', 'affiliations': [], 'homepage': None, 'paperCount': 12, 'citationCount': 84, 'hIndex': 5}]",d0046ca9-9064-464a-ab1f-8947412a4f14,1979
24366958,"[{'authorId': '2154852', 'url': 'https://www.semanticscholar.org/author/2154852', 'name': 'Milan Papez', 'affiliations': [], 'homepage': None, 'paperCount': 18, 'citationCount': 37, 'hIndex': 4}]",5758d639-a450-4152-901d-7a78c8715aa7,2016
31144441,"[{'authorId': '144412108', 'url': 'https://www.semanticscholar.org/author/144412108', 'name': 'J. Salas', 'affiliations': [], 'homepage': None, 'paperCount': 10, 'citationCount': 26, 'hIndex': 4}, {'authorId': '1793987', 'url': 'https://www.semanticscholar.org/author/1793987', 'name': 'Broderick Crawford', 'affiliations': [], 'homepage': None, 'paperCount': 356, 'citationCount': 2909, 'hIndex': 27}, {'authorId': '144889043', 'url': 'https://www.semanticscholar.org/author/144889043', 'name': 'Ricardo Soto', 'affiliations': [], 'homepage': None, 'paperCount': 314, 'citationCount': 2562, 'hIndex': 26}, {'authorId': '3426055', 'url': 'https://www.semanticscholar.org/author/3426055', 'name': 'Á. Rubio', 'affiliations': [], 'homepage': None, 'paperCount': 9, 'citationCount': 30, 'hIndex': 4}, {'authorId': '3318828', 'url': 'https://www.semanticscholar.org/author/3318828', 'name': 'Adrián Jaramillo', 'affiliations': [], 'homepage': None, 'paperCount': 10, 'citationCount': 27, 'hIndex': 4}, {'authorId': '3425744', 'url': 'https://www.semanticscholar.org/author/3425744', 'name': 'S. Villablanca', 'affiliations': [], 'homepage': None, 'paperCount': 7, 'citationCount': 21, 'hIndex': 3}, {'authorId': '145491725', 'url': 'https://www.semanticscholar.org/author/145491725', 'name': 'Eduardo Olguín', 'affiliations': [], 'homepage': None, 'paperCount': 54, 'citationCount': 210, 'hIndex': 8}]",12b0a7ac-61a5-4dcf-9931-dab24274efd6,2016
28833436,"[{'authorId': '2426146', 'url': 'https://www.semanticscholar.org/author/2426146', 'name': 'Melanie Clyne', 'affiliations': [], 'homepage': None, 'paperCount': 75, 'citationCount': 162, 'hIndex': 6}]",73db2f88-e2f8-45b4-8d52-0a89a9d0e239,2013
