paper,topic,fake
257392030,Big Data,1
257392031,,1
257392032,,1
257392033,Big Data,1
257392034,Data Processing,1
257392034,Data Modeling,1
257392034,Data Processing,1
257392034,Big Data,1
257392034,Data Processing,1
257392035,,1
257392036,Big Data,1
257392036,Data Modeling,1
257392036,Data Storage,1
257392037,,1
257392038,Data Querying,1
257392038,Data Querying,1
257392039,,1
257392040,,1
257392041,Data Processing,1
257392041,Data Querying,1
257392041,Data Management,1
257392041,Data Modeling,1
257392041,Data Modeling,1
257392041,Data Storage,1
257392042,Data Querying,1
257392043,Data Storage,1
257392043,Big Data,1
257392043,Big Data,1
257392043,Data Modeling,1
257392044,Indexing,1
257392045,,1
257392046,,1
257392047,Indexing,1
257392047,Data Processing,1
257392048,Data Modeling,1
257392048,Data Querying,1
257392048,Data Storage,1
257392049,,1
257392050,Data Storage,1
257392050,Data Querying,1
257392051,Big Data,1
257392051,Data Processing,1
257392052,Data Management,1
257392052,Data Modeling,1
257392052,Data Processing,1
257392053,,1
257392054,Data Storage,1
257392055,Data Management,1
257392056,,1
257392057,,1
257392058,,1
257392059,,1
257392060,Data Processing,1
257392061,Data Querying,1
257392061,Indexing,1
257392062,,1
257392063,Data Querying,1
257392064,,1
257392065,,1
257392066,,1
257392067,,1
257392068,Indexing,1
257392069,Data Management,1
257392069,Data Storage,1
257392070,,1
257392071,Data Modeling,1
257392072,Data Storage,1
257392072,Data Storage,1
257392072,Data Processing,1
257392072,Indexing,1
257392072,Data Processing,1
257392072,Data Querying,1
257392073,,1
257392074,Data Processing,1
257392075,Data Management,1
257392075,Data Processing,1
257392076,Big Data,1
257392077,,1
257392078,Data Querying,1
257392078,Data Processing,1
257392078,Big Data,1
257392079,,1
257392080,,1
257392081,,1
257392082,Data Management,1
257392083,,1
257392084,Data Management,1
257392085,Data Querying,1
257392085,Data Processing,1
257392086,,1
257392087,Data Management,1
257392088,Data Storage,1
257392089,Data Management,1
257392089,Data Querying,1
257392089,Data Modeling,1
257392089,Data Processing,1
257392089,Data Modeling,1
257392089,Data Management,1
257392090,Big Data,1
257392091,Indexing,1
257392091,Indexing,1
257392091,Data Management,1
257392092,Data Storage,1
257392092,Data Storage,1
257392092,Data Storage,1
257392092,Indexing,1
257392092,Data Management,1
257392092,Big Data,1
257392093,,1
257392094,,1
257392095,,1
257392096,,1
257392097,,1
257392098,,1
257392099,,1
257392100,,1
257392101,Data Modeling,1
257392101,Big Data,1
257392101,Data Storage,1
257392101,Data Management,1
257392101,Indexing,1
257392102,Indexing,1
257392103,,1
257392104,Big Data,1
257392104,Data Storage,1
257392104,Data Querying,1
257392105,,1
257392106,Data Storage,1
257392106,Data Management,1
257392106,Big Data,1
257392106,Data Storage,1
257392106,Data Querying,1
257392107,Indexing,1
257392108,Data Management,1
257392109,,1
257392110,,1
257392111,Data Querying,1
257392111,Big Data,1
257392112,,1
257392113,,1
257392114,Indexing,1
257392115,Data Querying,1
257392116,Big Data,1
257392117,Big Data,1
257392118,Big Data,1
257392118,Data Processing,1
257392118,Indexing,1
257392118,Big Data,1
257392119,Data Modeling,1
257392119,Data Management,1
257392120,Big Data,1
257392120,Data Management,1
257392120,Data Querying,1
257392120,Indexing,1
257392120,Data Modeling,1
257392121,Indexing,1
257392122,Indexing,1
257392122,Indexing,1
257392122,Data Management,1
257392122,Data Storage,1
257392122,Big Data,1
257392122,Data Management,1
257392123,Big Data,1
257392124,Data Querying,1
257392125,Data Management,1
257392126,Data Storage,1
257392126,Big Data,1
257392127,,1
257392128,,1
257392129,,1
257392130,Data Storage,1
257392130,Data Querying,1
257392130,Big Data,1
257392131,,1
257392132,Data Processing,1
257392133,Data Processing,1
257392134,Data Storage,1
257392134,Big Data,1
257392135,Data Processing,1
257392135,Indexing,1
257392135,Data Modeling,1
257392135,Data Storage,1
257392135,Indexing,1
257392135,Data Querying,1
257392136,,1
257392137,Data Management,1
257392138,Data Querying,1
257392138,Data Modeling,1
257392138,Indexing,1
257392138,Data Modeling,1
257392138,Big Data,1
257392138,Data Modeling,1
257392139,,1
257392140,Data Storage,1
257392140,Big Data,1
257392140,Big Data,1
257392140,Indexing,1
257392140,Data Modeling,1
257392140,Indexing,1
257392141,Indexing,1
257392141,Data Management,1
257392142,,1
257392143,Indexing,1
257392144,,1
257392145,,1
257392146,Data Management,1
257392146,Indexing,1
257392147,,1
257392148,Data Management,1
257392149,Data Querying,1
257392149,Indexing,1
257392149,Big Data,1
257392149,Indexing,1
257392149,Data Querying,1
257392149,Data Storage,1
257392150,Big Data,1
257392150,Data Management,1
257392150,Data Querying,1
257392150,Big Data,1
257392151,Indexing,1
257392151,Big Data,1
257392152,Data Processing,1
257392152,Data Processing,1
257392152,Data Processing,1
257392153,Indexing,1
257392154,,1
257392155,,1
257392156,,1
257392157,Data Management,1
257392157,Data Querying,1
257392157,Data Querying,1
257392157,Indexing,1
257392158,Data Processing,1
257392158,Indexing,1
257392158,Indexing,1
257392158,Data Modeling,1
257392158,Data Management,1
257392159,Data Modeling,1
257392160,,1
257392161,Big Data,1
257392162,Data Processing,1
257392163,Data Storage,1
257392163,Data Storage,1
257392163,Data Querying,1
257392164,,1
257392165,,1
257392166,,1
257392167,Indexing,1
257392168,,1
257392169,,1
257392170,Big Data,1
257392170,Data Management,1
257392171,Indexing,1
257392172,Data Querying,1
257392172,Big Data,1
257392173,Indexing,1
257392173,Big Data,1
257392174,Indexing,1
257392175,,1
257392176,Data Querying,1
257392177,,1
257392178,,1
257392179,Data Storage,1
257392179,Data Management,1
257392179,Indexing,1
257392179,Data Storage,1
257392180,Indexing,1
257392181,,1
257392182,,1
257392183,,1
257392184,Data Querying,1
257392185,Big Data,1
257392185,Data Management,1
257392186,Data Querying,1
257392187,,1
257392188,Big Data,1
257392188,Data Querying,1
257392188,Big Data,1
257392188,Data Management,1
257392188,Data Management,1
257392188,Data Processing,1
257392189,,1
257392190,Data Modeling,1
257392190,Data Storage,1
257392191,Big Data,1
257392192,Data Processing,1
257392192,Data Querying,1
257392192,Data Management,1
257392192,Data Modeling,1
257392193,,1
257392194,,1
257392195,,1
257392196,,1
257392197,,1
257392198,Data Querying,1
257392199,,1
257392200,,1
257392201,Data Modeling,1
257392201,Data Management,1
257392201,Data Modeling,1
257392202,,1
257392203,,1
257392204,Big Data,1
257392205,,1
257392206,Data Modeling,1
257392206,Indexing,1
257392206,Data Processing,1
257392207,Data Processing,1
257392207,Data Querying,1
257392207,Data Management,1
257392207,Indexing,1
257392208,Data Storage,1
257392209,Data Modeling,1
257392209,Data Querying,1
257392209,Data Modeling,1
257392209,Data Querying,1
257392210,,1
257392211,Indexing,1
257392212,,1
257392213,,1
257392214,,1
257392215,,1
257392216,,1
257392217,,1
257392218,,1
257392219,,1
257392220,Data Modeling,1
257392220,Indexing,1
257392221,,1
257392222,,1
257392223,Data Storage,1
257392224,,1
257392225,Big Data,1
257392226,Data Storage,1
257392226,Data Management,1
257392226,Data Modeling,1
257392227,Data Management,1
257392227,Data Management,1
257392228,Big Data,1
257392229,,1
257392230,Data Management,1
257392230,Indexing,1
257392231,Indexing,1
257392232,,1
257392233,Data Querying,1
257392233,Indexing,1
257392233,Data Querying,1
257392234,,1
257392235,,1
257392236,Data Storage,1
257392236,Data Storage,1
257392237,Data Querying,1
257392237,Data Modeling,1
257392237,Data Management,1
257392237,Data Querying,1
257392237,Data Processing,1
257392237,Data Processing,1
257392238,Data Management,1
257392238,Data Modeling,1
257392238,Data Querying,1
257392239,Big Data,1
257392240,Indexing,1
257392240,Data Querying,1
257392240,Data Querying,1
257392240,Indexing,1
257392241,,1
257392242,Indexing,1
257392242,Indexing,1
257392243,,1
257392244,Indexing,1
257392245,,1
257392246,,1
257392247,,1
257392248,Data Storage,1
257392249,Data Querying,1
257392250,,1
257392251,,1
257392252,,1
257392253,Data Storage,1
257392254,,1
257392255,,1
257392256,,1
257392257,,1
257392258,Data Processing,1
257392259,,1
257392260,Data Modeling,1
257392260,Data Modeling,1
257392261,Data Management,1
257392261,Big Data,1
257392261,Data Querying,1
257392261,Indexing,1
257392261,Data Management,1
257392262,Data Management,1
257392262,Data Processing,1
257392263,,1
257392264,,1
257392265,,1
257392266,,1
257392267,,1
257392268,Data Modeling,1
257392268,Data Storage,1
257392268,Big Data,1
257392268,Indexing,1
257392268,Indexing,1
257392268,Data Management,1
257392269,Big Data,1
257392270,Data Processing,1
257392270,Data Querying,1
257392271,,1
257392272,,1
257392273,,1
257392274,,1
257392275,,1
257392276,Indexing,1
257392276,Data Management,1
257392276,Big Data,1
257392276,Big Data,1
257392276,Data Modeling,1
257392277,,1
257392278,Data Storage,1
257392279,,1
257392280,Data Modeling,1
257392281,Data Modeling,1
257392281,Data Modeling,1
257392282,Data Processing,1
257392283,,1
257392284,Data Storage,1
257392285,Data Modeling,1
257392285,Data Management,1
257392285,Data Management,1
257392285,Big Data,1
257392286,Data Processing,1
257392286,Indexing,1
257392287,Data Querying,1
257392287,Data Storage,1
257392287,Data Management,1
257392287,Indexing,1
257392287,Data Querying,1
257392288,,1
257392289,,1
257392290,,1
257392291,,1
257392292,,1
257392293,Data Modeling,1
257392294,Data Processing,1
257392295,,1
257392296,,1
257392297,,1
257392298,,1
257392299,Indexing,1
257392299,Data Processing,1
257392299,Data Management,1
257392299,Data Management,1
257392300,Big Data,1
257392301,Indexing,1
257392302,,1
257392303,Data Processing,1
257392303,Data Querying,1
257392303,Big Data,1
257392303,Data Querying,1
257392304,Big Data,1
257392305,,1
257392306,,1
257392307,,1
257392308,Data Querying,1
257392308,Data Management,1
257392309,,1
257392310,,1
257392311,,1
257392312,Data Storage,1
257392312,Data Storage,1
257392313,Data Management,1
257392314,,1
257392315,,1
257392316,Data Modeling,1
257392316,Data Querying,1
257392317,,1
257392318,,1
257392319,,1
257392320,Data Storage,1
257392321,,1
257392322,,1
257392323,Data Processing,1
257392324,,1
257392325,Data Querying,1
257392325,Data Management,1
257392325,Data Modeling,1
257392326,Data Querying,1
257392326,Data Querying,1
257392326,Data Querying,1
257392326,Indexing,1
257392327,,1
257392328,Indexing,1
257392329,Data Storage,1
257392330,,1
257392331,,1
257392332,,1
257392333,Data Querying,1
257392334,Data Management,1
257392334,Big Data,1
257392334,Data Processing,1
257392334,Data Modeling,1
257392334,Data Management,1
257392334,Big Data,1
257392335,Data Modeling,1
257392335,Data Processing,1
257392335,Data Querying,1
257392335,Indexing,1
257392335,Big Data,1
257392335,Data Storage,1
257392336,,1
257392337,Data Modeling,1
257392337,Indexing,1
257392338,Data Management,1
257392339,,1
257392340,Data Management,1
257392340,Data Processing,1
257392341,Big Data,1
257392341,Data Querying,1
257392341,Data Modeling,1
257392341,Indexing,1
257392342,,1
257392343,,1
257392344,Data Processing,1
257392345,,1
257392346,,1
257392347,Big Data,1
257392347,Big Data,1
257392347,Data Querying,1
257392347,Indexing,1
257392347,Data Storage,1
257392347,Data Storage,1
257392348,Data Modeling,1
257392349,Indexing,1
257392350,Indexing,1
257392351,Data Processing,1
257392351,Data Management,1
257392351,Data Modeling,1
257392351,Data Modeling,1
257392352,Data Querying,1
257392353,Big Data,1
257392353,Data Management,1
257392353,Data Querying,1
257392353,Big Data,1
257392354,,1
257392355,Data Storage,1
257392355,Data Processing,1
257392356,Indexing,1
257392357,,1
257392358,,1
257392359,Data Querying,1
257392360,,1
257392361,,1
257392362,,1
257392363,,1
257392364,Data Querying,1
257392364,Indexing,1
257392365,,1
257392366,Data Storage,1
257392367,Data Storage,1
257392368,Data Storage,1
257392369,Data Storage,1
257392370,Data Storage,1
257392371,Data Storage,1
257392371,Data Processing,1
257392372,Data Querying,1
257392372,Data Storage,1
257392372,Big Data,1
257392372,Data Modeling,1
257392373,Data Storage,1
257392374,Data Querying,1
257392375,Data Modeling,1
257392376,Indexing,1
257392377,,1
257392378,,1
257392379,Data Management,1
257392380,Data Storage,1
257392380,Data Modeling,1
257392380,Data Management,1
257392381,,1
257392382,,1
257392383,Data Querying,1
257392383,Data Modeling,1
257392383,Indexing,1
257392383,Indexing,1
257392384,Data Storage,1
257392385,,1
257392386,,1
257392387,,1
257392388,Data Processing,1
257392388,Data Storage,1
257392388,Data Modeling,1
257392389,,1
257392390,,1
257392391,,1
257392392,Data Modeling,1
257392392,Data Processing,1
257392392,Data Modeling,1
257392392,Data Modeling,1
257392392,Data Storage,1
257392393,,1
257392394,,1
257392395,,1
257392396,,1
257392397,,1
257392398,,1
257392399,,1
257392400,,1
257392401,Data Processing,1
257392402,Data Processing,1
257392402,Data Storage,1
257392402,Data Storage,1
257392402,Data Management,1
257392402,Big Data,1
257392403,,1
257392404,,1
257392405,,1
257392406,,1
257392407,Indexing,1
257392408,,1
257392409,,1
257392410,,1
257392411,Big Data,1
257392411,Data Storage,1
257392412,Data Storage,1
257392413,,1
257392414,Big Data,1
257392415,Data Modeling,1
257392415,Indexing,1
257392415,Data Querying,1
257392416,Data Querying,1
257392417,,1
257392418,Data Management,1
257392418,Indexing,1
257392418,Big Data,1
257392418,Indexing,1
257392419,,1
257392420,,1
257392421,,1
257392422,,1
257392423,Indexing,1
257392423,Data Processing,1
257392423,Data Querying,1
257392423,Indexing,1
257392423,Indexing,1
257392423,Data Querying,1
257392424,,1
257392425,,1
257392426,Data Management,1
257392426,Data Storage,1
257392427,Data Processing,1
257392427,Big Data,1
257392427,Big Data,1
257392427,Data Querying,1
257392427,Data Modeling,1
257392427,Data Modeling,1
257392428,,1
257392429,Big Data,1
257392429,Big Data,1
257392429,Data Storage,1
257392429,Data Processing,1
257392430,Big Data,1
257392431,Data Processing,1
257392432,,1
257392433,Data Processing,1
257392433,Data Querying,1
257392433,Indexing,1
257392434,Data Management,1
257392434,Data Modeling,1
257392435,,1
257392436,,1
257392437,,1
257392438,,1
257392439,,1
257392440,,1
257392441,,1
257392442,,1
257392443,,1
257392444,Data Querying,1
257392444,Data Modeling,1
257392444,Big Data,1
257392445,,1
257392446,Data Management,1
257392446,Indexing,1
257392446,Indexing,1
257392446,Big Data,1
257392447,,1
257392448,,1
257392449,,1
257392450,,1
257392451,,1
257392452,,1
257392453,,1
257392454,,1
257392455,,1
257392456,Data Querying,1
257392457,,1
257392458,,1
257392459,Data Processing,1
257392459,Data Querying,1
257392459,Big Data,1
257392460,,1
257392461,,1
257392462,,1
257392463,Indexing,1
257392464,Indexing,1
257392465,,1
257392466,Data Processing,1
257392466,Data Processing,1
257392466,Data Querying,1
257392466,Big Data,1
257392466,Big Data,1
257392466,Big Data,1
257392467,,1
257392468,,1
257392469,Data Modeling,1
257392469,Indexing,1
257392469,Data Storage,1
257392469,Data Modeling,1
257392470,Data Querying,1
257392471,,1
257392472,Big Data,1
257392472,Data Management,1
257392472,Data Processing,1
257392472,Data Storage,1
257392472,Data Storage,1
257392473,,1
257392474,,1
257392475,,1
257392476,Data Storage,1
257392476,Big Data,1
257392476,Data Storage,1
257392476,Indexing,1
257392477,,1
257392478,Big Data,1
257392479,,1
257392480,,1
257392481,Data Modeling,1
257392481,Data Processing,1
257392482,Data Querying,1
257392482,Data Storage,1
257392483,,1
257392484,,1
257392485,,1
257392486,,1
257392487,,1
257392488,,1
257392489,Big Data,1
257392490,Big Data,1
257392490,Data Management,1
257392490,Indexing,1
257392490,Big Data,1
257392491,Data Management,1
257392491,Data Modeling,1
257392492,Indexing,1
257392492,Data Management,1
257392492,Data Modeling,1
257392492,Big Data,1
257392492,Data Modeling,1
257392493,Data Management,1
257392494,,1
257392495,,1
257392496,,1
257392497,Data Modeling,1
257392497,Data Management,1
257392497,Data Storage,1
257392497,Big Data,1
257392497,Data Storage,1
257392497,Data Processing,1
257392498,Data Storage,1
