citation,paper,fake
257393732,257392268,1
257391819,257392268,1
257392233,257392269,1
257392714,257392269,1
257392322,257392269,1
257392751,257392269,1
257393676,257392269,1
22947616,257392269,1
52959866,257392269,1
257392627,257392269,1
257394893,257392269,1
257393818,257392269,1
257392663,257392270,1
257393212,257392270,1
257393194,257392270,1
257393654,257392270,1
257392176,257392270,1
257392690,257392270,1
257394187,257392271,1
13153479,257392271,1
32742955,257392271,1
257392324,257392271,1
257392234,257392271,1
257393288,257392271,1
257393157,257392271,1
257392324,257392271,1
257394041,257392271,1
257392940,257392272,1
257393989,257392272,1
257392681,257392272,1
257392181,257392272,1
257392322,257392272,1
257392963,257392272,1
257393239,257392273,1
35846680,257392273,1
257393159,257392273,1
257394693,257392273,1
30198692,257392273,1
257394440,257392273,1
257392775,257392273,1
257393293,257392274,1
257393998,257392274,1
257394047,257392274,1
257394436,257392274,1
19262418,257392274,1
43322655,257392274,1
41273089,257392274,1
257395000,257392274,1
257393234,257392274,1
257392440,257392275,1
257395019,257392275,1
257394612,257392275,1
28995340,257392275,1
257392142,257392275,1
257393027,257392275,1
257395139,257392275,1
257394158,257392275,1
257394645,257392275,1
257391896,257392275,1
257393694,257392276,1
257394607,257392276,1
257394818,257392276,1
257393575,257392276,1
257393564,257392276,1
257393644,257392276,1
257393036,257392276,1
257392754,257392276,1
257392702,257392276,1
257394984,257392277,1
257392926,257392277,1
257394391,257392277,1
12213033,257392277,1
257394441,257392277,1
257391952,257392277,1
257393043,257392277,1
257393702,257392277,1
21990474,257392277,1
12972658,257392278,1
257392212,257392278,1
2820054,257392279,1
257393832,257392279,1
257391907,257392279,1
257393553,257392279,1
257393859,257392279,1
257393136,257392280,1
257394479,257392281,1
257392664,257392281,1
257394215,257392281,1
30198692,257392281,1
257394184,257392281,1
257395165,257392281,1
257392872,257392281,1
257393290,257392281,1
257393381,257392282,1
257392026,257392282,1
257393056,257392282,1
257394913,257392282,1
257393240,257392282,1
257394905,257392282,1
257391870,257392282,1
257392236,257392282,1
257394316,257392283,1
35846680,257392283,1
257393105,257392284,1
257395326,257392284,1
257392838,257392284,1
257394044,257392284,1
257392516,257392284,1
257392769,257392284,1
38928357,257392284,1
257391878,257392285,1
33924073,257392285,1
257392228,257392285,1
257392831,257392285,1
257393839,257392285,1
257394283,257392285,1
257393436,257392286,1
257393047,257392286,1
6952991,257392286,1
257392679,257392286,1
257393200,257392286,1
14711347,257392287,1
2893001,257392287,1
257392274,257392287,1
257395185,257392287,1
257393709,257392287,1
257394624,257392287,1
22209208,257392287,1
257392089,257392287,1
12984439,257392288,1
257395143,257392288,1
257395264,257392288,1
257391815,257392288,1
257395267,257392288,1
257394681,257392288,1
257393121,257392288,1
257393052,257392289,1
257392607,257392289,1
257392596,257392289,1
29482050,257392289,1
43255550,257392289,1
257392786,257392289,1
257394767,257392289,1
257393696,257392289,1
257392267,257392289,1
257395209,257392290,1
257394821,257392290,1
257393790,257392290,1
225065627,257392290,1
257392701,257392290,1
257395074,257392290,1
257395221,257392290,1
257393900,257392290,1
257394136,257392291,1
257392594,257392291,1
211063778,257392291,1
257394554,257392291,1
257393411,257392291,1
220407399,257392291,1
26500411,257392291,1
257392398,257392291,1
257393732,257392291,1
257395145,257392292,1
257394685,257392292,1
257394208,257392292,1
257393364,257392292,1
205488451,257392293,1
257391872,257392294,1
257393042,257392294,1
257392755,257392294,1
257393553,257392294,1
257393362,257392295,1
257392507,257392295,1
257395151,257392295,1
257394422,257392295,1
257393202,257392295,1
28995340,257392295,1
257394469,257392295,1
31094297,257392296,1
257393666,257392296,1
257392517,257392296,1
56149730,257392296,1
257392772,257392296,1
257393121,257392297,1
257395209,257392297,1
257395044,257392297,1
257393038,257392298,1
257392321,257392299,1
257392838,257392299,1
257393333,257392299,1
257392943,257392299,1
25851476,257392299,1
52959866,257392299,1
3334939,257392299,1
257392941,257392299,1
257392598,257392299,1
257395024,257392299,1
257393799,257392300,1
196561263,257392301,1
257393713,257392301,1
257394777,257392301,1
257391954,257392301,1
257392755,257392301,1
257394587,257392301,1
257394304,257392302,1
257393946,257392302,1
257394974,257392303,1
31103485,257392303,1
20552089,257392304,1
257394280,257392304,1
257392848,257392304,1
145974745,257392304,1
257394653,257392304,1
57192956,257392304,1
257392753,257392304,1
44021710,257392305,1
81056749,257392306,1
257392464,257392306,1
257392558,257392306,1
257394976,257392306,1
257392669,257392307,1
257391919,257392307,1
257391943,257392307,1
257394660,257392307,1
257393264,257392308,1
257392508,257392308,1
51706858,257392308,1
257392806,257392308,1
257393941,257392308,1
257394218,257392308,1
31094297,257392308,1
257394003,257392309,1
257394217,257392310,1
257394815,257392310,1
257393595,257392310,1
257392966,257392310,1
257392594,257392310,1
257393979,257392310,1
257392544,257392310,1
257392141,257392310,1
3282321,257392311,1
257393156,257392311,1
257393083,257392311,1
257393902,257392311,1
257394622,257392311,1
257392378,257392311,1
257394304,257392311,1
28249734,257392311,1
257394037,257392311,1
257391832,257392311,1
257393225,257392312,1
257391989,257392312,1
16229449,257392312,1
116801239,257392312,1
257393705,257392312,1
257393683,257392312,1
257392677,257392312,1
41283643,257392313,1
257391809,257392313,1
8343733,257392313,1
257391842,257392313,1
257393818,257392313,1
257393774,257392313,1
257393120,257392313,1
257393331,257392313,1
34557450,257392314,1
257392088,257392314,1
257392188,257392314,1
257394283,257392314,1
257391899,257392314,1
257393021,257392314,1
257392234,257392314,1
257391839,257392314,1
257394191,257392314,1
257394976,257392314,1
257392817,257392315,1
257393057,257392315,1
257394550,257392315,1
257392823,257392315,1
257394111,257392315,1
257393119,257392315,1
135924033,257392315,1
257395294,257392315,1
257395317,257392315,1
10102218,257392316,1
257392585,257392316,1
257393818,257392316,1
257394377,257392317,1
257392983,257392317,1
257393240,257392317,1
257393063,257392317,1
33924073,257392317,1
257394209,257392317,1
257392592,257392318,1
257394918,257392318,1
257391905,257392318,1
257392107,257392318,1
257393712,257392318,1
257391874,257392318,1
257394425,257392318,1
21958345,257392318,1
72108866,257392318,1
257392160,257392318,1
257395198,257392319,1
257391798,257392320,1
257395074,257392320,1
257395179,257392320,1
257392665,257392320,1
257394703,257392320,1
33924073,257392320,1
257395084,257392320,1
257394549,257392320,1
257394990,257392321,1
257392140,257392321,1
257394438,257392321,1
257393077,257392321,1
257392676,257392321,1
257393240,257392322,1
4733413,257392322,1
257392213,257392322,1
4202272,257392322,1
257392784,257392322,1
257392211,257392322,1
257394585,257392322,1
257392027,257392323,1
32587045,257392323,1
257394434,257392323,1
257392704,257392323,1
162627129,257392323,1
45418390,257392323,1
257394077,257392323,1
34285548,257392323,1
27717248,257392323,1
257394711,257392324,1
257395043,257392324,1
34798035,257392324,1
34285548,257392325,1
162627129,257392326,1
257392211,257392326,1
257391972,257392326,1
257393134,257392326,1
257394905,257392326,1
9488862,257392327,1
257394126,257392327,1
162482262,257392327,1
40700757,257392327,1
128755887,257392327,1
230617529,257392327,1
257395301,257392327,1
257395030,257392328,1
257393038,257392328,1
257391935,257392328,1
257392336,257392328,1
22757686,257392328,1
222420218,257392328,1
257394878,257392329,1
219106163,257392329,1
257392027,257392330,1
257392759,257392330,1
257394273,257392330,1
257394759,257392330,1
257392169,257392330,1
159758061,257392330,1
257392143,257392330,1
257393652,257392330,1
257393623,257392331,1
257392172,257392331,1
257394385,257392331,1
226951320,257392331,1
257392632,257392331,1
257393980,257392331,1
257393779,257392331,1
257394715,257392332,1
257394440,257392333,1
38116957,257392333,1
257392939,257392334,1
257393554,257392334,1
257393555,257392334,1
257393993,257392335,1
257392592,257392335,1
257393218,257392335,1
257395326,257392335,1
46042716,257392335,1
257392409,257392335,1
257394815,257392335,1
257395144,257392335,1
28204603,257392335,1
257394764,257392336,1
257393207,257392336,1
257394184,257392336,1
257394184,257392336,1
257394729,257392336,1
257392772,257392336,1
257394549,257392336,1
257395137,257392336,1
257393332,257392337,1
257394341,257392337,1
257393816,257392337,1
257391873,257392337,1
257394131,257392337,1
257391906,257392337,1
257392313,257392337,1
257392853,257392338,1
257393652,257392338,1
193005665,257392338,1
257393883,257392338,1
257393694,257392339,1
228091887,257392339,1
219106163,257392339,1
257392162,257392339,1
257394968,257392339,1
257392619,257392339,1
257393561,257392339,1
257394704,257392340,1
31308173,257392341,1
257394482,257392341,1
221076729,257392341,1
257392663,257392342,1
257391991,257392342,1
257394466,257392342,1
257394898,257392342,1
257392751,257392342,1
257393217,257392342,1
10650788,257392342,1
257393266,257392343,1
257393832,257392343,1
257394787,257392343,1
257392555,257392343,1
257395066,257392343,1
257394707,257392343,1
257392923,257392343,1
257392190,257392344,1
257393716,257392344,1
257395137,257392344,1
257392158,257392344,1
257393669,257392344,1
39287782,257392344,1
257393703,257392344,1
257394591,257392344,1
257391894,257392344,1
257393215,257392344,1
257394431,257392345,1
257395211,257392345,1
27952809,257392345,1
257392464,257392345,1
257393767,257392345,1
257393226,257392345,1
257394161,257392346,1
257394708,257392346,1
257392983,257392346,1
257391981,257392346,1
257392236,257392346,1
257393566,257392346,1
257393158,257392347,1
257394691,257392347,1
41283643,257392348,1
257393107,257392348,1
162627129,257392348,1
193005665,257392348,1
3346033,257392349,1
257393337,257392349,1
88851991,257392349,1
257395250,257392350,1
257391952,257392350,1
257392935,257392350,1
257394625,257392350,1
257394255,257392350,1
257394612,257392350,1
257393416,257392350,1
24987797,257392351,1
257392942,257392351,1
16200019,257392351,1
22984400,257392351,1
169295072,257392351,1
257395081,257392352,1
257395044,257392352,1
257393980,257392352,1
26500411,257392352,1
257393554,257392353,1
30757178,257392353,1
257394884,257392354,1
11232049,257392354,1
58157243,257392355,1
257395201,257392355,1
257392085,257392356,1
42602087,257392356,1
257391965,257392357,1
257394276,257392357,1
41093275,257392357,1
257392320,257392357,1
257392835,257392358,1
190907345,257392358,1
257393511,257392358,1
257395144,257392358,1
257394869,257392358,1
257391873,257392358,1
257391821,257392358,1
35090790,257392358,1
257394778,257392358,1
257394907,257392359,1
257392946,257392359,1
257395271,257392360,1
3357237,257392360,1
257393696,257392361,1
257394721,257392361,1
257394531,257392361,1
52046489,257392361,1
257391945,257392361,1
75791365,257392361,1
27363741,257392362,1
33450665,257392362,1
257392425,257392362,1
257392829,257392363,1
257391839,257392363,1
257395139,257392363,1
257391972,257392364,1
257392212,257392364,1
257392711,257392364,1
162482262,257392364,1
4733413,257392364,1
257394585,257392364,1
27717248,257392364,1
4733413,257392364,1
4202272,257392364,1
4733413,257392364,1
257393906,257392365,1
257392622,257392365,1
257394923,257392365,1
257393772,257392365,1
257393948,257392365,1
257394815,257392365,1
257392855,257392366,1
257393631,257392366,1
257394440,257392366,1
159329194,257392366,1
27338751,257392366,1
257394772,257392367,1
27952809,257392367,1
257394520,257392367,1
257392303,257392367,1
257394908,257392367,1
257394084,257392367,1
22613333,257392367,1
257392406,257392367,1
257395295,257392368,1
257393702,257392368,1
257393571,257392369,1
257394008,257392369,1
257395161,257392369,1
257394420,257392369,1
196627526,257392369,1
257392246,257392369,1
257393571,257392369,1
215795686,257392369,1
10279247,257392369,1
257392797,257392370,1
257393557,257392370,1
257392608,257392370,1
257394638,257392370,1
257395175,257392371,1
230617529,257392371,1
257394473,257392371,1
257393787,257392371,1
257394189,257392371,1
257393382,257392372,1
257394036,257392372,1
28697374,257392372,1
257392947,257392372,1
257391865,257392372,1
257395296,257392372,1
257394975,257392372,1
257395202,257392373,1
257392481,257392373,1
257393947,257392374,1
257392037,257392374,1
257393012,257392374,1
257395320,257392374,1
39525934,257392375,1
257391981,257392375,1
257393898,257392375,1
257394506,257392375,1
257393882,257392375,1
24544404,257392375,1
257392988,257392375,1
257392339,257392375,1
118090602,257392375,1
257393709,257392375,1
238732501,257392376,1
257392781,257392376,1
257393770,257392377,1
257394409,257392377,1
257392991,257392377,1
257395056,257392377,1
257393749,257392377,1
257393382,257392377,1
257394657,257392377,1
257394378,257392377,1
257392273,257392377,1
257391989,257392378,1
39604571,257392378,1
257392943,257392378,1
257393199,257392378,1
257392322,257392379,1
257394369,257392379,1
257393363,257392380,1
257394057,257392380,1
257391969,257392380,1
257393921,257392380,1
257391869,257392381,1
257394052,257392381,1
3346033,257392381,1
257392690,257392381,1
257394050,257392381,1
257392684,257392381,1
257395074,257392381,1
43322655,257392382,1
257394989,257392382,1
257393286,257392382,1
257395019,257392382,1
257394670,257392382,1
257395326,257392382,1
257393103,257392382,1
257394586,257392382,1
42493964,257392383,1
257394214,257392383,1
9461746,257392383,1
257392281,257392384,1
257392678,257392384,1
257394100,257392384,1
16200019,257392384,1
35182700,257392385,1
257395141,257392385,1
257395179,257392385,1
257392211,257392386,1
27717248,257392386,1
257393235,257392387,1
257393027,257392387,1
219756863,257392388,1
257394345,257392389,1
16245702,257392390,1
257393062,257392390,1
237849655,257392390,1
257391819,257392390,1
257392982,257392390,1
257393694,257392391,1
257392117,257392392,1
257394932,257392392,1
257394390,257392392,1
257395073,257392392,1
257393936,257392392,1
257391873,257392392,1
211135320,257392392,1
257394717,257392393,1
257392234,257392393,1
39213875,257392393,1
42493964,257392393,1
23655657,257392393,1
257393218,257392394,1
257394106,257392394,1
257392402,257392395,1
257392701,257392395,1
257393234,257392395,1
257392402,257392395,1
257394587,257392395,1
257393503,257392395,1
29099675,257392395,1
